Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Cilindrada_motos,Nombre_motos
2015,6,Gràcia,28,Vallcarca i els Penitents,201 a 250 cc,199
2015,6,Gràcia,29,el Coll,201 a 250 cc,103
2015,6,Gràcia,30,la Salut,201 a 250 cc,158
2015,6,Gràcia,31,la Vila de Gràcia,201 a 250 cc,560
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,201 a 250 cc,457
2015,7,Horta-Guinardó,33,el Baix Guinardó,201 a 250 cc,305
2015,7,Horta-Guinardó,34,Can Baró,201 a 250 cc,133
2015,7,Horta-Guinardó,35,el Guinardó,201 a 250 cc,394
2015,7,Horta-Guinardó,36,la Font d'en Fargues,201 a 250 cc,134
2015,7,Horta-Guinardó,37,el Carmel,201 a 250 cc,283
2015,7,Horta-Guinardó,38,la Teixonera,201 a 250 cc,126
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,201 a 250 cc,68
2015,7,Horta-Guinardó,40,Montbau,201 a 250 cc,44
2015,7,Horta-Guinardó,41,la Vall d'Hebron,201 a 250 cc,40
2015,7,Horta-Guinardó,42,la Clota,201 a 250 cc,4
2015,7,Horta-Guinardó,43,Horta,201 a 250 cc,305
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,201 a 250 cc,222
2015,8,Nou Barris,45,Porta,201 a 250 cc,158
2015,8,Nou Barris,46,el Turó de la Peira,201 a 250 cc,96
2015,8,Nou Barris,47,Can Peguera,201 a 250 cc,14
2015,8,Nou Barris,48,la Guineueta,201 a 250 cc,137
2015,8,Nou Barris,49,Canyelles,201 a 250 cc,42
2015,8,Nou Barris,50,les Roquetes,201 a 250 cc,69
2015,8,Nou Barris,51,Verdun,201 a 250 cc,71
2015,8,Nou Barris,52,la Prosperitat,201 a 250 cc,182
2015,8,Nou Barris,53,la Trinitat Nova,201 a 250 cc,35
2015,8,Nou Barris,54,Torre Baró,201 a 250 cc,16
2015,8,Nou Barris,55,Ciutat Meridiana,201 a 250 cc,35
2015,8,Nou Barris,56,Vallbona,201 a 250 cc,11
