Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Tipus_Vehicles,Desc_tipus_propietari,Nombre
2018,2,Eixample,10,Sant Antoni,62,Turismes,Subjecte Jurídic,7
2018,2,Eixample,10,Sant Antoni,62,Turismes,Subjecte Físic,268
2018,2,Eixample,10,Sant Antoni,62,Motos,Subjecte Jurídic,4
2018,2,Eixample,10,Sant Antoni,62,Motos,Subjecte Físic,124
2018,2,Eixample,10,Sant Antoni,63,Turismes,Subjecte Jurídic,48
2018,2,Eixample,10,Sant Antoni,63,Turismes,Subjecte Físic,472
2018,2,Eixample,10,Sant Antoni,63,Motos,Subjecte Jurídic,26
2018,2,Eixample,10,Sant Antoni,63,Motos,Subjecte Físic,250
2018,2,Eixample,10,Sant Antoni,64,Turismes,Subjecte Jurídic,64
2018,2,Eixample,10,Sant Antoni,64,Turismes,Subjecte Físic,275
2018,2,Eixample,10,Sant Antoni,64,Motos,Subjecte Jurídic,28
2018,2,Eixample,10,Sant Antoni,64,Motos,Subjecte Físic,169
2018,2,Eixample,10,Sant Antoni,65,Turismes,Subjecte Jurídic,34
2018,2,Eixample,10,Sant Antoni,65,Turismes,Subjecte Físic,378
2018,2,Eixample,10,Sant Antoni,65,Motos,Subjecte Jurídic,17
2018,2,Eixample,10,Sant Antoni,65,Motos,Subjecte Físic,173
2018,2,Eixample,10,Sant Antoni,66,Turismes,Subjecte Jurídic,54
2018,2,Eixample,10,Sant Antoni,66,Turismes,Subjecte Físic,448
2018,2,Eixample,10,Sant Antoni,66,Motos,Subjecte Jurídic,18
2018,2,Eixample,10,Sant Antoni,66,Motos,Subjecte Físic,209
2018,2,Eixample,10,Sant Antoni,67,Turismes,Subjecte Jurídic,63
2018,2,Eixample,10,Sant Antoni,67,Turismes,Subjecte Físic,532
2018,2,Eixample,10,Sant Antoni,67,Motos,Subjecte Jurídic,44
2018,2,Eixample,10,Sant Antoni,67,Motos,Subjecte Físic,240
2018,2,Eixample,10,Sant Antoni,68,Turismes,Subjecte Jurídic,35
2018,2,Eixample,10,Sant Antoni,68,Turismes,Subjecte Físic,499
2018,2,Eixample,10,Sant Antoni,68,Motos,Subjecte Jurídic,19
2018,2,Eixample,10,Sant Antoni,68,Motos,Subjecte Físic,258
2018,2,Eixample,10,Sant Antoni,69,Turismes,Subjecte Jurídic,16
2018,2,Eixample,10,Sant Antoni,69,Turismes,Subjecte Físic,311
2018,2,Eixample,10,Sant Antoni,69,Motos,Subjecte Jurídic,8
2018,2,Eixample,10,Sant Antoni,69,Motos,Subjecte Físic,152
2018,2,Eixample,10,Sant Antoni,70,Turismes,Subjecte Jurídic,21
2018,2,Eixample,10,Sant Antoni,70,Turismes,Subjecte Físic,332
2018,2,Eixample,10,Sant Antoni,70,Motos,Subjecte Jurídic,6
2018,2,Eixample,10,Sant Antoni,70,Motos,Subjecte Físic,171
2018,2,Eixample,10,Sant Antoni,71,Turismes,Subjecte Jurídic,30
2018,2,Eixample,10,Sant Antoni,71,Turismes,Subjecte Físic,344
2018,2,Eixample,10,Sant Antoni,71,Motos,Subjecte Jurídic,3
2018,2,Eixample,10,Sant Antoni,71,Motos,Subjecte Físic,170
2018,2,Eixample,10,Sant Antoni,71,Motos,Altres,1
2018,2,Eixample,10,Sant Antoni,72,Turismes,Subjecte Jurídic,21
2018,2,Eixample,10,Sant Antoni,72,Turismes,Subjecte Físic,330
2018,2,Eixample,10,Sant Antoni,72,Motos,Subjecte Jurídic,10
2018,2,Eixample,10,Sant Antoni,72,Motos,Subjecte Físic,187
2018,2,Eixample,10,Sant Antoni,73,Turismes,Subjecte Jurídic,23
2018,2,Eixample,10,Sant Antoni,73,Turismes,Subjecte Físic,374
2018,2,Eixample,10,Sant Antoni,73,Motos,Subjecte Jurídic,16
2018,2,Eixample,10,Sant Antoni,73,Motos,Subjecte Físic,170
2018,2,Eixample,10,Sant Antoni,73,Motos,Altres,1
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,1,Turismes,Subjecte Jurídic,12
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,1,Turismes,Subjecte Físic,402
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,1,Motos,Subjecte Jurídic,6
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,1,Motos,Subjecte Físic,171
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,2,Turismes,Subjecte Jurídic,20
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,2,Turismes,Subjecte Físic,407
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,2,Motos,Subjecte Jurídic,4
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,2,Motos,Subjecte Físic,214
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,3,Turismes,Subjecte Jurídic,22
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,3,Turismes,Subjecte Físic,310
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,3,Motos,Subjecte Jurídic,5
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,3,Motos,Subjecte Físic,157
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,4,Turismes,Subjecte Jurídic,11
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,4,Turismes,Subjecte Físic,380
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,4,Motos,Subjecte Jurídic,9
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,4,Motos,Subjecte Físic,151
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,5,Turismes,Subjecte Jurídic,16
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,5,Turismes,Subjecte Físic,293
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,5,Motos,Subjecte Jurídic,49
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,5,Motos,Subjecte Físic,132
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,6,Turismes,Subjecte Jurídic,11
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,6,Turismes,Subjecte Físic,321
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,6,Motos,Subjecte Jurídic,4
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,6,Motos,Subjecte Físic,173
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,7,Turismes,Subjecte Jurídic,12
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,7,Turismes,Subjecte Físic,328
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,7,Motos,Subjecte Jurídic,2
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,7,Motos,Subjecte Físic,157
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,8,Turismes,Subjecte Jurídic,9
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,8,Turismes,Subjecte Físic,239
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,8,Motos,Subjecte Jurídic,3
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,8,Motos,Subjecte Físic,95
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,9,Turismes,Subjecte Jurídic,13
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,9,Turismes,Subjecte Físic,288
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,9,Motos,Subjecte Jurídic,2
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,9,Motos,Subjecte Físic,139
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,10,Turismes,Subjecte Jurídic,24
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,10,Turismes,Subjecte Físic,322
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,10,Motos,Subjecte Jurídic,3
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,10,Motos,Subjecte Físic,161
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,11,Turismes,Subjecte Jurídic,8
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,11,Turismes,Subjecte Físic,319
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,11,Motos,Subjecte Jurídic,5
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,11,Motos,Subjecte Físic,153
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,12,Turismes,Subjecte Jurídic,17
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,12,Turismes,Subjecte Físic,399
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,12,Motos,Subjecte Jurídic,2
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,12,Motos,Subjecte Físic,195
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,13,Turismes,Subjecte Jurídic,7
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,13,Turismes,Subjecte Físic,325
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,13,Motos,Subjecte Jurídic,9
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,13,Motos,Subjecte Físic,169
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,14,Turismes,Subjecte Jurídic,11
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,14,Turismes,Subjecte Físic,279
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,14,Motos,Subjecte Jurídic,3
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,14,Motos,Subjecte Físic,154
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,15,Turismes,Subjecte Jurídic,19
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,15,Turismes,Subjecte Físic,494
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,15,Motos,Subjecte Jurídic,8
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,15,Motos,Subjecte Físic,235
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,16,Turismes,Subjecte Jurídic,8
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,16,Turismes,Subjecte Físic,190
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,16,Motos,Subjecte Jurídic,1
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,16,Motos,Subjecte Físic,87
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,17,Turismes,Subjecte Jurídic,12
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,17,Turismes,Subjecte Físic,283
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,17,Motos,Subjecte Jurídic,5
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,17,Motos,Subjecte Físic,119
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,18,Turismes,Subjecte Jurídic,20
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,18,Turismes,Subjecte Físic,332
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,18,Motos,Subjecte Jurídic,6
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,18,Motos,Subjecte Físic,137
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,19,Turismes,Subjecte Jurídic,15
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,19,Turismes,Subjecte Físic,307
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,19,Motos,Subjecte Jurídic,6
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,19,Motos,Subjecte Físic,101
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,20,Turismes,Subjecte Jurídic,64
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,20,Turismes,Subjecte Físic,357
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,20,Motos,Subjecte Jurídic,24
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,20,Motos,Subjecte Físic,152
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,21,Turismes,Subjecte Jurídic,9
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,21,Turismes,Subjecte Físic,300
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,21,Motos,Subjecte Jurídic,5
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,21,Motos,Subjecte Físic,109
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,22,Turismes,Subjecte Jurídic,15
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,22,Turismes,Subjecte Físic,317
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,22,Motos,Subjecte Jurídic,3
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,22,Motos,Subjecte Físic,124
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,Turismes,Subjecte Jurídic,6
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,Turismes,Subjecte Físic,376
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,Turismes,Altres,1
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,Motos,Subjecte Jurídic,2
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,Motos,Subjecte Físic,152
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,24,Turismes,Subjecte Jurídic,49
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,24,Turismes,Subjecte Físic,444
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,24,Motos,Subjecte Jurídic,19
2018,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,24,Motos,Subjecte Físic,246
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,25,Turismes,Subjecte Jurídic,2942
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,25,Turismes,Subjecte Físic,525
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,25,Motos,Subjecte Jurídic,188
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,25,Motos,Subjecte Físic,170
2018,3,Sants-Montjuïc,13,la Marina de Port,11,Turismes,Subjecte Jurídic,7
2018,3,Sants-Montjuïc,13,la Marina de Port,11,Turismes,Subjecte Físic,465
2018,3,Sants-Montjuïc,13,la Marina de Port,11,Motos,Subjecte Jurídic,5
2018,3,Sants-Montjuïc,13,la Marina de Port,11,Motos,Subjecte Físic,195
2018,3,Sants-Montjuïc,13,la Marina de Port,12,Turismes,Subjecte Jurídic,18
2018,3,Sants-Montjuïc,13,la Marina de Port,12,Turismes,Subjecte Físic,644
2018,3,Sants-Montjuïc,13,la Marina de Port,12,Motos,Subjecte Jurídic,3
2018,3,Sants-Montjuïc,13,la Marina de Port,12,Motos,Subjecte Físic,250
2018,3,Sants-Montjuïc,13,la Marina de Port,13,Turismes,Subjecte Jurídic,6
2018,3,Sants-Montjuïc,13,la Marina de Port,13,Turismes,Subjecte Físic,573
2018,3,Sants-Montjuïc,13,la Marina de Port,13,Motos,Subjecte Jurídic,3
2018,3,Sants-Montjuïc,13,la Marina de Port,13,Motos,Subjecte Físic,222
2018,3,Sants-Montjuïc,13,la Marina de Port,26,Turismes,Subjecte Jurídic,1
2018,3,Sants-Montjuïc,13,la Marina de Port,26,Turismes,Subjecte Físic,396
2018,3,Sants-Montjuïc,13,la Marina de Port,26,Motos,Subjecte Jurídic,1
2018,3,Sants-Montjuïc,13,la Marina de Port,26,Motos,Subjecte Físic,85
2018,3,Sants-Montjuïc,13,la Marina de Port,27,Turismes,Subjecte Jurídic,7
2018,3,Sants-Montjuïc,13,la Marina de Port,27,Turismes,Subjecte Físic,517
2018,3,Sants-Montjuïc,13,la Marina de Port,27,Motos,Subjecte Jurídic,3
2018,3,Sants-Montjuïc,13,la Marina de Port,27,Motos,Subjecte Físic,188
2018,3,Sants-Montjuïc,13,la Marina de Port,28,Turismes,Subjecte Jurídic,339
2018,3,Sants-Montjuïc,13,la Marina de Port,28,Turismes,Subjecte Físic,650
2018,3,Sants-Montjuïc,13,la Marina de Port,28,Motos,Subjecte Jurídic,15
2018,3,Sants-Montjuïc,13,la Marina de Port,28,Motos,Subjecte Físic,256
2018,3,Sants-Montjuïc,13,la Marina de Port,29,Turismes,Subjecte Jurídic,4
2018,3,Sants-Montjuïc,13,la Marina de Port,29,Turismes,Subjecte Físic,333
2018,3,Sants-Montjuïc,13,la Marina de Port,29,Motos,Subjecte Jurídic,4
2018,3,Sants-Montjuïc,13,la Marina de Port,29,Motos,Subjecte Físic,107
2018,3,Sants-Montjuïc,13,la Marina de Port,30,Turismes,Subjecte Jurídic,41
2018,3,Sants-Montjuïc,13,la Marina de Port,30,Turismes,Subjecte Físic,525
2018,3,Sants-Montjuïc,13,la Marina de Port,30,Motos,Subjecte Jurídic,10
2018,3,Sants-Montjuïc,13,la Marina de Port,30,Motos,Subjecte Físic,180
2018,3,Sants-Montjuïc,13,la Marina de Port,31,Turismes,Subjecte Jurídic,20
2018,3,Sants-Montjuïc,13,la Marina de Port,31,Turismes,Subjecte Físic,805
2018,3,Sants-Montjuïc,13,la Marina de Port,31,Motos,Subjecte Jurídic,6
2018,3,Sants-Montjuïc,13,la Marina de Port,31,Motos,Subjecte Físic,269
2018,3,Sants-Montjuïc,13,la Marina de Port,32,Turismes,Subjecte Jurídic,21
2018,3,Sants-Montjuïc,13,la Marina de Port,32,Turismes,Subjecte Físic,455
2018,3,Sants-Montjuïc,13,la Marina de Port,32,Turismes,Altres,1
2018,3,Sants-Montjuïc,13,la Marina de Port,32,Motos,Subjecte Jurídic,3
2018,3,Sants-Montjuïc,13,la Marina de Port,32,Motos,Subjecte Físic,175
2018,3,Sants-Montjuïc,13,la Marina de Port,33,Turismes,Subjecte Jurídic,5
2018,3,Sants-Montjuïc,13,la Marina de Port,33,Turismes,Subjecte Físic,313
2018,3,Sants-Montjuïc,13,la Marina de Port,33,Motos,Subjecte Jurídic,2
2018,3,Sants-Montjuïc,13,la Marina de Port,33,Motos,Subjecte Físic,115
2018,3,Sants-Montjuïc,13,la Marina de Port,34,Turismes,Subjecte Jurídic,11
2018,3,Sants-Montjuïc,13,la Marina de Port,34,Turismes,Subjecte Físic,506
2018,3,Sants-Montjuïc,13,la Marina de Port,34,Motos,Subjecte Jurídic,4
2018,3,Sants-Montjuïc,13,la Marina de Port,34,Motos,Subjecte Físic,201
2018,3,Sants-Montjuïc,13,la Marina de Port,35,Turismes,Subjecte Jurídic,13
2018,3,Sants-Montjuïc,13,la Marina de Port,35,Turismes,Subjecte Físic,721
2018,3,Sants-Montjuïc,13,la Marina de Port,35,Motos,Subjecte Jurídic,13
2018,3,Sants-Montjuïc,13,la Marina de Port,35,Motos,Subjecte Físic,280
2018,3,Sants-Montjuïc,13,la Marina de Port,36,Turismes,Subjecte Jurídic,32
2018,3,Sants-Montjuïc,13,la Marina de Port,36,Turismes,Subjecte Físic,727
2018,3,Sants-Montjuïc,13,la Marina de Port,36,Motos,Subjecte Jurídic,13
2018,3,Sants-Montjuïc,13,la Marina de Port,36,Motos,Subjecte Físic,277
2018,3,Sants-Montjuïc,13,la Marina de Port,37,Turismes,Subjecte Jurídic,14
2018,3,Sants-Montjuïc,13,la Marina de Port,37,Turismes,Subjecte Físic,340
2018,3,Sants-Montjuïc,13,la Marina de Port,37,Motos,Subjecte Jurídic,4
2018,3,Sants-Montjuïc,13,la Marina de Port,37,Motos,Subjecte Físic,106
2018,3,Sants-Montjuïc,13,la Marina de Port,38,Turismes,Subjecte Jurídic,10
2018,3,Sants-Montjuïc,13,la Marina de Port,38,Turismes,Subjecte Físic,305
2018,3,Sants-Montjuïc,13,la Marina de Port,38,Motos,Subjecte Jurídic,2
2018,3,Sants-Montjuïc,13,la Marina de Port,38,Motos,Subjecte Físic,109
2018,3,Sants-Montjuïc,13,la Marina de Port,39,Turismes,Subjecte Jurídic,7
2018,3,Sants-Montjuïc,13,la Marina de Port,39,Turismes,Subjecte Físic,613
2018,3,Sants-Montjuïc,13,la Marina de Port,39,Turismes,Altres,1
2018,3,Sants-Montjuïc,13,la Marina de Port,39,Motos,Subjecte Físic,227
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,40,Turismes,Subjecte Jurídic,49
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,40,Turismes,Subjecte Físic,525
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,40,Motos,Subjecte Jurídic,43
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,40,Motos,Subjecte Físic,202
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,41,Turismes,Subjecte Jurídic,14
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,41,Turismes,Subjecte Físic,346
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,41,Motos,Subjecte Jurídic,6
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,41,Motos,Subjecte Físic,154
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,42,Turismes,Subjecte Jurídic,11
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,42,Turismes,Subjecte Físic,367
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,42,Motos,Subjecte Jurídic,5
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,42,Motos,Subjecte Físic,188
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,43,Turismes,Subjecte Jurídic,23
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,43,Turismes,Subjecte Físic,416
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,43,Motos,Subjecte Jurídic,5
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,43,Motos,Subjecte Físic,165
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,44,Turismes,Subjecte Jurídic,22
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,44,Turismes,Subjecte Físic,453
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,44,Motos,Subjecte Jurídic,6
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,44,Motos,Subjecte Físic,225
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,45,Turismes,Subjecte Jurídic,14
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,45,Turismes,Subjecte Físic,286
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,45,Motos,Subjecte Jurídic,7
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,45,Motos,Subjecte Físic,140
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,46,Turismes,Subjecte Jurídic,17
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,46,Turismes,Subjecte Físic,423
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,46,Motos,Subjecte Jurídic,3
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,46,Motos,Subjecte Físic,173
2018,3,Sants-Montjuïc,15,Hostafrancs,47,Turismes,Subjecte Jurídic,47
2018,3,Sants-Montjuïc,15,Hostafrancs,47,Turismes,Subjecte Físic,412
2018,3,Sants-Montjuïc,15,Hostafrancs,47,Motos,Subjecte Jurídic,28
2018,3,Sants-Montjuïc,15,Hostafrancs,47,Motos,Subjecte Físic,187
2018,3,Sants-Montjuïc,15,Hostafrancs,48,Turismes,Subjecte Jurídic,83
2018,3,Sants-Montjuïc,15,Hostafrancs,48,Turismes,Subjecte Físic,387
2018,3,Sants-Montjuïc,15,Hostafrancs,48,Motos,Subjecte Jurídic,20
2018,3,Sants-Montjuïc,15,Hostafrancs,48,Motos,Subjecte Físic,163
2018,3,Sants-Montjuïc,15,Hostafrancs,49,Turismes,Subjecte Jurídic,25
2018,3,Sants-Montjuïc,15,Hostafrancs,49,Turismes,Subjecte Físic,421
2018,3,Sants-Montjuïc,15,Hostafrancs,49,Motos,Subjecte Jurídic,4
2018,3,Sants-Montjuïc,15,Hostafrancs,49,Motos,Subjecte Físic,144
2018,3,Sants-Montjuïc,15,Hostafrancs,50,Turismes,Subjecte Jurídic,15
2018,3,Sants-Montjuïc,15,Hostafrancs,50,Turismes,Subjecte Físic,342
2018,3,Sants-Montjuïc,15,Hostafrancs,50,Motos,Subjecte Jurídic,11
2018,3,Sants-Montjuïc,15,Hostafrancs,50,Motos,Subjecte Físic,129
2018,3,Sants-Montjuïc,15,Hostafrancs,51,Turismes,Subjecte Jurídic,23
2018,3,Sants-Montjuïc,15,Hostafrancs,51,Turismes,Subjecte Físic,368
2018,3,Sants-Montjuïc,15,Hostafrancs,51,Motos,Subjecte Jurídic,9
2018,3,Sants-Montjuïc,15,Hostafrancs,51,Motos,Subjecte Físic,172
2018,3,Sants-Montjuïc,15,Hostafrancs,52,Turismes,Subjecte Jurídic,22
2018,3,Sants-Montjuïc,15,Hostafrancs,52,Turismes,Subjecte Físic,260
2018,3,Sants-Montjuïc,15,Hostafrancs,52,Motos,Subjecte Jurídic,11
2018,3,Sants-Montjuïc,15,Hostafrancs,52,Motos,Subjecte Físic,106
2018,3,Sants-Montjuïc,15,Hostafrancs,53,Turismes,Subjecte Jurídic,20
2018,3,Sants-Montjuïc,15,Hostafrancs,53,Turismes,Subjecte Físic,454
2018,3,Sants-Montjuïc,15,Hostafrancs,53,Motos,Subjecte Jurídic,10
2018,3,Sants-Montjuïc,15,Hostafrancs,53,Motos,Subjecte Físic,190
2018,3,Sants-Montjuïc,15,Hostafrancs,54,Turismes,Subjecte Jurídic,13
2018,3,Sants-Montjuïc,15,Hostafrancs,54,Turismes,Subjecte Físic,509
2018,3,Sants-Montjuïc,15,Hostafrancs,54,Motos,Subjecte Jurídic,2
2018,3,Sants-Montjuïc,15,Hostafrancs,54,Motos,Subjecte Físic,172
2018,3,Sants-Montjuïc,15,Hostafrancs,55,Turismes,Subjecte Jurídic,15
2018,3,Sants-Montjuïc,15,Hostafrancs,55,Turismes,Subjecte Físic,421
2018,3,Sants-Montjuïc,15,Hostafrancs,55,Motos,Subjecte Jurídic,3
2018,3,Sants-Montjuïc,15,Hostafrancs,55,Motos,Subjecte Físic,170
2018,3,Sants-Montjuïc,15,Hostafrancs,56,Turismes,Subjecte Jurídic,18
2018,3,Sants-Montjuïc,15,Hostafrancs,56,Turismes,Subjecte Físic,278
2018,3,Sants-Montjuïc,15,Hostafrancs,56,Motos,Subjecte Jurídic,3
2018,3,Sants-Montjuïc,15,Hostafrancs,56,Motos,Subjecte Físic,95
