Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Edat_any_a_any,Nombre
2013,8,Nou Barris,54,Torre Baró,Home,93 anys,0
2013,8,Nou Barris,55,Ciutat Meridiana,Home,93 anys,3
2013,8,Nou Barris,56,Vallbona,Home,93 anys,0
2013,9,Sant Andreu,57,la Trinitat Vella,Home,93 anys,2
2013,9,Sant Andreu,58,Baró de Viver,Home,93 anys,1
2013,9,Sant Andreu,59,el Bon Pastor,Home,93 anys,2
2013,9,Sant Andreu,60,Sant Andreu,Home,93 anys,19
2013,9,Sant Andreu,61,la Sagrera,Home,93 anys,11
2013,9,Sant Andreu,62,el Congrés i els Indians,Home,93 anys,6
2013,9,Sant Andreu,63,Navas,Home,93 anys,11
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,93 anys,11
2013,10,Sant Martí,65,el Clot,Home,93 anys,4
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,93 anys,3
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,93 anys,1
2013,10,Sant Martí,68,el Poblenou,Home,93 anys,6
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,93 anys,4
2013,10,Sant Martí,70,el Besòs i el Maresme,Home,93 anys,11
2013,10,Sant Martí,71,Provençals del Poblenou,Home,93 anys,0
2013,10,Sant Martí,72,Sant Martí de Provençals,Home,93 anys,6
2013,10,Sant Martí,73,la Verneda i la Pau,Home,93 anys,9
2013,1,Ciutat Vella,1,el Raval,Home,94 anys,3
2013,1,Ciutat Vella,2,el Barri Gòtic,Home,94 anys,3
2013,1,Ciutat Vella,3,la Barceloneta,Home,94 anys,1
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,94 anys,4
2013,2,Eixample,5,el Fort Pienc,Home,94 anys,10
2013,2,Eixample,6,la Sagrada Família,Home,94 anys,17
2013,2,Eixample,7,la Dreta de l'Eixample,Home,94 anys,18
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,94 anys,15
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,94 anys,20
2013,2,Eixample,10,Sant Antoni,Home,94 anys,13
2013,3,Sants-Montjuïc,11,el Poble Sec,Home,94 anys,6
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,94 anys,0
2013,3,Sants-Montjuïc,13,la Marina de Port,Home,94 anys,3
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,94 anys,2
2013,3,Sants-Montjuïc,15,Hostafrancs,Home,94 anys,4
2013,3,Sants-Montjuïc,16,la Bordeta,Home,94 anys,4
2013,3,Sants-Montjuïc,17,Sants - Badal,Home,94 anys,2
2013,3,Sants-Montjuïc,18,Sants,Home,94 anys,10
2013,4,Les Corts,19,les Corts,Home,94 anys,11
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Home,94 anys,7
2013,4,Les Corts,21,Pedralbes,Home,94 anys,3
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,94 anys,1
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Home,94 anys,5
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,94 anys,2
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,94 anys,9
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,94 anys,16
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,94 anys,5
2013,6,Gràcia,28,Vallcarca i els Penitents,Home,94 anys,9
2013,6,Gràcia,29,el Coll,Home,94 anys,1
2013,6,Gràcia,30,la Salut,Home,94 anys,4
2013,6,Gràcia,31,la Vila de Gràcia,Home,94 anys,11
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,94 anys,10
2013,7,Horta-Guinardó,33,el Baix Guinardó,Home,94 anys,8
2013,7,Horta-Guinardó,34,Can Baró,Home,94 anys,5
2013,7,Horta-Guinardó,35,el Guinardó,Home,94 anys,7
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Home,94 anys,1
2013,7,Horta-Guinardó,37,el Carmel,Home,94 anys,3
2013,7,Horta-Guinardó,38,la Teixonera,Home,94 anys,4
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,94 anys,0
2013,7,Horta-Guinardó,40,Montbau,Home,94 anys,3
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Home,94 anys,0
2013,7,Horta-Guinardó,42,la Clota,Home,94 anys,1
2013,7,Horta-Guinardó,43,Horta,Home,94 anys,7
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,94 anys,1
2013,8,Nou Barris,45,Porta,Home,94 anys,5
2013,8,Nou Barris,46,el Turó de la Peira,Home,94 anys,4
2013,8,Nou Barris,47,Can Peguera,Home,94 anys,0
2013,8,Nou Barris,48,la Guineueta,Home,94 anys,6
2013,8,Nou Barris,49,Canyelles,Home,94 anys,1
2013,8,Nou Barris,50,les Roquetes,Home,94 anys,2
2013,8,Nou Barris,51,Verdun,Home,94 anys,3
2013,8,Nou Barris,52,la Prosperitat,Home,94 anys,2
2013,8,Nou Barris,53,la Trinitat Nova,Home,94 anys,1
2013,8,Nou Barris,54,Torre Baró,Home,94 anys,0
2013,8,Nou Barris,55,Ciutat Meridiana,Home,94 anys,0
2013,8,Nou Barris,56,Vallbona,Home,94 anys,1
2013,9,Sant Andreu,57,la Trinitat Vella,Home,94 anys,3
2013,9,Sant Andreu,58,Baró de Viver,Home,94 anys,0
2013,9,Sant Andreu,59,el Bon Pastor,Home,94 anys,2
2013,9,Sant Andreu,60,Sant Andreu,Home,94 anys,8
2013,9,Sant Andreu,61,la Sagrera,Home,94 anys,9
2013,9,Sant Andreu,62,el Congrés i els Indians,Home,94 anys,6
2013,9,Sant Andreu,63,Navas,Home,94 anys,1
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,94 anys,8
2013,10,Sant Martí,65,el Clot,Home,94 anys,1
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,94 anys,3
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,94 anys,1
2013,10,Sant Martí,68,el Poblenou,Home,94 anys,6
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,94 anys,1
2013,10,Sant Martí,70,el Besòs i el Maresme,Home,94 anys,3
2013,10,Sant Martí,71,Provençals del Poblenou,Home,94 anys,1
2013,10,Sant Martí,72,Sant Martí de Provençals,Home,94 anys,7
2013,10,Sant Martí,73,la Verneda i la Pau,Home,94 anys,4
2013,1,Ciutat Vella,1,el Raval,Home,95 anys i més,12
2013,1,Ciutat Vella,2,el Barri Gòtic,Home,95 anys i més,10
2013,1,Ciutat Vella,3,la Barceloneta,Home,95 anys i més,8
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,95 anys i més,13
2013,2,Eixample,5,el Fort Pienc,Home,95 anys i més,19
2013,2,Eixample,6,la Sagrada Família,Home,95 anys i més,45
2013,2,Eixample,7,la Dreta de l'Eixample,Home,95 anys i més,44
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,95 anys i més,27
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,95 anys i més,39
2013,2,Eixample,10,Sant Antoni,Home,95 anys i més,24
2013,3,Sants-Montjuïc,11,el Poble Sec,Home,95 anys i més,20
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,95 anys i més,0
2013,3,Sants-Montjuïc,13,la Marina de Port,Home,95 anys i més,6
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,95 anys i més,4
2013,3,Sants-Montjuïc,15,Hostafrancs,Home,95 anys i més,11
2013,3,Sants-Montjuïc,16,la Bordeta,Home,95 anys i més,10
2013,3,Sants-Montjuïc,17,Sants - Badal,Home,95 anys i més,7
2013,3,Sants-Montjuïc,18,Sants,Home,95 anys i més,17
2013,4,Les Corts,19,les Corts,Home,95 anys i més,27
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Home,95 anys i més,12
2013,4,Les Corts,21,Pedralbes,Home,95 anys i més,8
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,95 anys i més,1
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Home,95 anys i més,13
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,95 anys i més,17
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,95 anys i més,13
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,95 anys i més,45
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,95 anys i més,12
2013,6,Gràcia,28,Vallcarca i els Penitents,Home,95 anys i més,9
2013,6,Gràcia,29,el Coll,Home,95 anys i més,3
2013,6,Gràcia,30,la Salut,Home,95 anys i més,15
2013,6,Gràcia,31,la Vila de Gràcia,Home,95 anys i més,43
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,95 anys i més,22
2013,7,Horta-Guinardó,33,el Baix Guinardó,Home,95 anys i més,20
2013,7,Horta-Guinardó,34,Can Baró,Home,95 anys i més,4
2013,7,Horta-Guinardó,35,el Guinardó,Home,95 anys i més,21
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Home,95 anys i més,4
2013,7,Horta-Guinardó,37,el Carmel,Home,95 anys i més,6
2013,7,Horta-Guinardó,38,la Teixonera,Home,95 anys i més,6
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,95 anys i més,3
2013,7,Horta-Guinardó,40,Montbau,Home,95 anys i més,12
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Home,95 anys i més,1
2013,7,Horta-Guinardó,42,la Clota,Home,95 anys i més,0
2013,7,Horta-Guinardó,43,Horta,Home,95 anys i més,12
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,95 anys i més,16
2013,8,Nou Barris,45,Porta,Home,95 anys i més,9
2013,8,Nou Barris,46,el Turó de la Peira,Home,95 anys i més,8
2013,8,Nou Barris,47,Can Peguera,Home,95 anys i més,1
2013,8,Nou Barris,48,la Guineueta,Home,95 anys i més,2
2013,8,Nou Barris,49,Canyelles,Home,95 anys i més,1
2013,8,Nou Barris,50,les Roquetes,Home,95 anys i més,2
2013,8,Nou Barris,51,Verdun,Home,95 anys i més,2
2013,8,Nou Barris,52,la Prosperitat,Home,95 anys i més,6
2013,8,Nou Barris,53,la Trinitat Nova,Home,95 anys i més,4
2013,8,Nou Barris,54,Torre Baró,Home,95 anys i més,0
2013,8,Nou Barris,55,Ciutat Meridiana,Home,95 anys i més,2
2013,8,Nou Barris,56,Vallbona,Home,95 anys i més,4
2013,9,Sant Andreu,57,la Trinitat Vella,Home,95 anys i més,1
2013,9,Sant Andreu,58,Baró de Viver,Home,95 anys i més,0
2013,9,Sant Andreu,59,el Bon Pastor,Home,95 anys i més,0
2013,9,Sant Andreu,60,Sant Andreu,Home,95 anys i més,21
2013,9,Sant Andreu,61,la Sagrera,Home,95 anys i més,5
2013,9,Sant Andreu,62,el Congrés i els Indians,Home,95 anys i més,14
2013,9,Sant Andreu,63,Navas,Home,95 anys i més,13
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,95 anys i més,22
2013,10,Sant Martí,65,el Clot,Home,95 anys i més,10
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,95 anys i més,6
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,95 anys i més,2
2013,10,Sant Martí,68,el Poblenou,Home,95 anys i més,11
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,95 anys i més,3
2013,10,Sant Martí,70,el Besòs i el Maresme,Home,95 anys i més,6
2013,10,Sant Martí,71,Provençals del Poblenou,Home,95 anys i més,3
2013,10,Sant Martí,72,Sant Martí de Provençals,Home,95 anys i més,14
2013,10,Sant Martí,73,la Verneda i la Pau,Home,95 anys i més,16
2013,1,Ciutat Vella,1,el Raval,Dona,0 anys,204
2013,1,Ciutat Vella,2,el Barri Gòtic,Dona,0 anys,43
2013,1,Ciutat Vella,3,la Barceloneta,Dona,0 anys,57
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,0 anys,91
2013,2,Eixample,5,el Fort Pienc,Dona,0 anys,118
2013,2,Eixample,6,la Sagrada Família,Dona,0 anys,171
2013,2,Eixample,7,la Dreta de l'Eixample,Dona,0 anys,166
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,0 anys,143
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,0 anys,205
2013,2,Eixample,10,Sant Antoni,Dona,0 anys,119
2013,3,Sants-Montjuïc,11,el Poble Sec,Dona,0 anys,162
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,0 anys,3
2013,3,Sants-Montjuïc,13,la Marina de Port,Dona,0 anys,144
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,0 anys,37
2013,3,Sants-Montjuïc,15,Hostafrancs,Dona,0 anys,63
2013,3,Sants-Montjuïc,16,la Bordeta,Dona,0 anys,74
2013,3,Sants-Montjuïc,17,Sants - Badal,Dona,0 anys,87
2013,3,Sants-Montjuïc,18,Sants,Dona,0 anys,157
2013,4,Les Corts,19,les Corts,Dona,0 anys,176
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,0 anys,95
2013,4,Les Corts,21,Pedralbes,Dona,0 anys,33
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,0 anys,26
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,0 anys,137
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,0 anys,67
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,0 anys,111
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,0 anys,199
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,0 anys,111
2013,6,Gràcia,28,Vallcarca i els Penitents,Dona,0 anys,82
2013,6,Gràcia,29,el Coll,Dona,0 anys,21
2013,6,Gràcia,30,la Salut,Dona,0 anys,56
2013,6,Gràcia,31,la Vila de Gràcia,Dona,0 anys,221
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,0 anys,127
2013,7,Horta-Guinardó,33,el Baix Guinardó,Dona,0 anys,101
2013,7,Horta-Guinardó,34,Can Baró,Dona,0 anys,38
2013,7,Horta-Guinardó,35,el Guinardó,Dona,0 anys,153
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,0 anys,38
2013,7,Horta-Guinardó,37,el Carmel,Dona,0 anys,136
2013,7,Horta-Guinardó,38,la Teixonera,Dona,0 anys,48
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,0 anys,27
2013,7,Horta-Guinardó,40,Montbau,Dona,0 anys,12
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,0 anys,16
2013,7,Horta-Guinardó,42,la Clota,Dona,0 anys,2
2013,7,Horta-Guinardó,43,Horta,Dona,0 anys,104
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,0 anys,86
2013,8,Nou Barris,45,Porta,Dona,0 anys,104
2013,8,Nou Barris,46,el Turó de la Peira,Dona,0 anys,74
2013,8,Nou Barris,47,Can Peguera,Dona,0 anys,9
2013,8,Nou Barris,48,la Guineueta,Dona,0 anys,69
2013,8,Nou Barris,49,Canyelles,Dona,0 anys,17
2013,8,Nou Barris,50,les Roquetes,Dona,0 anys,78
2013,8,Nou Barris,51,Verdun,Dona,0 anys,52
2013,8,Nou Barris,52,la Prosperitat,Dona,0 anys,105
2013,8,Nou Barris,53,la Trinitat Nova,Dona,0 anys,29
2013,8,Nou Barris,54,Torre Baró,Dona,0 anys,12
2013,8,Nou Barris,55,Ciutat Meridiana,Dona,0 anys,41
2013,8,Nou Barris,56,Vallbona,Dona,0 anys,12
2013,9,Sant Andreu,57,la Trinitat Vella,Dona,0 anys,77
2013,9,Sant Andreu,58,Baró de Viver,Dona,0 anys,14
2013,9,Sant Andreu,59,el Bon Pastor,Dona,0 anys,77
2013,9,Sant Andreu,60,Sant Andreu,Dona,0 anys,225
2013,9,Sant Andreu,61,la Sagrera,Dona,0 anys,103
2013,9,Sant Andreu,62,el Congrés i els Indians,Dona,0 anys,60
2013,9,Sant Andreu,63,Navas,Dona,0 anys,76
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,0 anys,147
2013,10,Sant Martí,65,el Clot,Dona,0 anys,86
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,0 anys,66
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,0 anys,53
2013,10,Sant Martí,68,el Poblenou,Dona,0 anys,189
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,0 anys,87
2013,10,Sant Martí,70,el Besòs i el Maresme,Dona,0 anys,98
2013,10,Sant Martí,71,Provençals del Poblenou,Dona,0 anys,96
2013,10,Sant Martí,72,Sant Martí de Provençals,Dona,0 anys,105
2013,10,Sant Martí,73,la Verneda i la Pau,Dona,0 anys,100
2013,1,Ciutat Vella,1,el Raval,Dona,1 any,261
2013,1,Ciutat Vella,2,el Barri Gòtic,Dona,1 any,45
2013,1,Ciutat Vella,3,la Barceloneta,Dona,1 any,49
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,1 any,94
2013,2,Eixample,5,el Fort Pienc,Dona,1 any,122
2013,2,Eixample,6,la Sagrada Família,Dona,1 any,188
2013,2,Eixample,7,la Dreta de l'Eixample,Dona,1 any,172
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,1 any,165
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,1 any,216
2013,2,Eixample,10,Sant Antoni,Dona,1 any,136
2013,3,Sants-Montjuïc,11,el Poble Sec,Dona,1 any,167
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,1 any,9
2013,3,Sants-Montjuïc,13,la Marina de Port,Dona,1 any,121
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,1 any,34
2013,3,Sants-Montjuïc,15,Hostafrancs,Dona,1 any,64
2013,3,Sants-Montjuïc,16,la Bordeta,Dona,1 any,78
2013,3,Sants-Montjuïc,17,Sants - Badal,Dona,1 any,78
2013,3,Sants-Montjuïc,18,Sants,Dona,1 any,170
2013,4,Les Corts,19,les Corts,Dona,1 any,174
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,1 any,100
2013,4,Les Corts,21,Pedralbes,Dona,1 any,45
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,1 any,18
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,1 any,134
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,1 any,75
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,1 any,128
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,1 any,213
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,1 any,136
2013,6,Gràcia,28,Vallcarca i els Penitents,Dona,1 any,75
2013,6,Gràcia,29,el Coll,Dona,1 any,35
2013,6,Gràcia,30,la Salut,Dona,1 any,50
2013,6,Gràcia,31,la Vila de Gràcia,Dona,1 any,228
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,1 any,142
2013,7,Horta-Guinardó,33,el Baix Guinardó,Dona,1 any,82
2013,7,Horta-Guinardó,34,Can Baró,Dona,1 any,41
2013,7,Horta-Guinardó,35,el Guinardó,Dona,1 any,176
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,1 any,39
2013,7,Horta-Guinardó,37,el Carmel,Dona,1 any,142
2013,7,Horta-Guinardó,38,la Teixonera,Dona,1 any,45
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,1 any,26
2013,7,Horta-Guinardó,40,Montbau,Dona,1 any,10
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,1 any,19
2013,7,Horta-Guinardó,42,la Clota,Dona,1 any,1
2013,7,Horta-Guinardó,43,Horta,Dona,1 any,120
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,1 any,111
2013,8,Nou Barris,45,Porta,Dona,1 any,106
2013,8,Nou Barris,46,el Turó de la Peira,Dona,1 any,72
2013,8,Nou Barris,47,Can Peguera,Dona,1 any,12
2013,8,Nou Barris,48,la Guineueta,Dona,1 any,59
2013,8,Nou Barris,49,Canyelles,Dona,1 any,32
2013,8,Nou Barris,50,les Roquetes,Dona,1 any,97
2013,8,Nou Barris,51,Verdun,Dona,1 any,64
2013,8,Nou Barris,52,la Prosperitat,Dona,1 any,118
2013,8,Nou Barris,53,la Trinitat Nova,Dona,1 any,47
2013,8,Nou Barris,54,Torre Baró,Dona,1 any,12
2013,8,Nou Barris,55,Ciutat Meridiana,Dona,1 any,66
2013,8,Nou Barris,56,Vallbona,Dona,1 any,4
2013,9,Sant Andreu,57,la Trinitat Vella,Dona,1 any,61
2013,9,Sant Andreu,58,Baró de Viver,Dona,1 any,13
2013,9,Sant Andreu,59,el Bon Pastor,Dona,1 any,64
2013,9,Sant Andreu,60,Sant Andreu,Dona,1 any,260
2013,9,Sant Andreu,61,la Sagrera,Dona,1 any,135
2013,9,Sant Andreu,62,el Congrés i els Indians,Dona,1 any,58
2013,9,Sant Andreu,63,Navas,Dona,1 any,85
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,1 any,159
2013,10,Sant Martí,65,el Clot,Dona,1 any,119
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,1 any,61
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,1 any,47
2013,10,Sant Martí,68,el Poblenou,Dona,1 any,200
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,1 any,119
2013,10,Sant Martí,70,el Besòs i el Maresme,Dona,1 any,139
2013,10,Sant Martí,71,Provençals del Poblenou,Dona,1 any,123
2013,10,Sant Martí,72,Sant Martí de Provençals,Dona,1 any,97
2013,10,Sant Martí,73,la Verneda i la Pau,Dona,1 any,118
2013,1,Ciutat Vella,1,el Raval,Dona,2 anys,232
2013,1,Ciutat Vella,2,el Barri Gòtic,Dona,2 anys,46
2013,1,Ciutat Vella,3,la Barceloneta,Dona,2 anys,52
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,2 anys,79
2013,2,Eixample,5,el Fort Pienc,Dona,2 anys,136
2013,2,Eixample,6,la Sagrada Família,Dona,2 anys,173
2013,2,Eixample,7,la Dreta de l'Eixample,Dona,2 anys,182
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,2 anys,136
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,2 anys,220
2013,2,Eixample,10,Sant Antoni,Dona,2 anys,125
2013,3,Sants-Montjuïc,11,el Poble Sec,Dona,2 anys,174
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,2 anys,2
2013,3,Sants-Montjuïc,13,la Marina de Port,Dona,2 anys,126
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,2 anys,28
2013,3,Sants-Montjuïc,15,Hostafrancs,Dona,2 anys,59
2013,3,Sants-Montjuïc,16,la Bordeta,Dona,2 anys,81
2013,3,Sants-Montjuïc,17,Sants - Badal,Dona,2 anys,83
2013,3,Sants-Montjuïc,18,Sants,Dona,2 anys,158
2013,4,Les Corts,19,les Corts,Dona,2 anys,190
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,2 anys,93
2013,4,Les Corts,21,Pedralbes,Dona,2 anys,46
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,2 anys,27
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,2 anys,139
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,2 anys,103
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,2 anys,137
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,2 anys,233
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,2 anys,150
2013,6,Gràcia,28,Vallcarca i els Penitents,Dona,2 anys,53
2013,6,Gràcia,29,el Coll,Dona,2 anys,40
2013,6,Gràcia,30,la Salut,Dona,2 anys,53
2013,6,Gràcia,31,la Vila de Gràcia,Dona,2 anys,211
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,2 anys,150
2013,7,Horta-Guinardó,33,el Baix Guinardó,Dona,2 anys,106
2013,7,Horta-Guinardó,34,Can Baró,Dona,2 anys,43
2013,7,Horta-Guinardó,35,el Guinardó,Dona,2 anys,150
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,2 anys,34
2013,7,Horta-Guinardó,37,el Carmel,Dona,2 anys,148
2013,7,Horta-Guinardó,38,la Teixonera,Dona,2 anys,53
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,2 anys,33
2013,7,Horta-Guinardó,40,Montbau,Dona,2 anys,20
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,2 anys,10
2013,7,Horta-Guinardó,42,la Clota,Dona,2 anys,3
2013,7,Horta-Guinardó,43,Horta,Dona,2 anys,89
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,2 anys,102
2013,8,Nou Barris,45,Porta,Dona,2 anys,119
2013,8,Nou Barris,46,el Turó de la Peira,Dona,2 anys,54
2013,8,Nou Barris,47,Can Peguera,Dona,2 anys,10
2013,8,Nou Barris,48,la Guineueta,Dona,2 anys,58
2013,8,Nou Barris,49,Canyelles,Dona,2 anys,15
2013,8,Nou Barris,50,les Roquetes,Dona,2 anys,94
2013,8,Nou Barris,51,Verdun,Dona,2 anys,57
2013,8,Nou Barris,52,la Prosperitat,Dona,2 anys,103
2013,8,Nou Barris,53,la Trinitat Nova,Dona,2 anys,50
2013,8,Nou Barris,54,Torre Baró,Dona,2 anys,17
2013,8,Nou Barris,55,Ciutat Meridiana,Dona,2 anys,53
2013,8,Nou Barris,56,Vallbona,Dona,2 anys,8
2013,9,Sant Andreu,57,la Trinitat Vella,Dona,2 anys,66
2013,9,Sant Andreu,58,Baró de Viver,Dona,2 anys,10
2013,9,Sant Andreu,59,el Bon Pastor,Dona,2 anys,82
2013,9,Sant Andreu,60,Sant Andreu,Dona,2 anys,235
2013,9,Sant Andreu,61,la Sagrera,Dona,2 anys,104
2013,9,Sant Andreu,62,el Congrés i els Indians,Dona,2 anys,75
2013,9,Sant Andreu,63,Navas,Dona,2 anys,75
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,2 anys,130
2013,10,Sant Martí,65,el Clot,Dona,2 anys,109
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,2 anys,61
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,2 anys,50
2013,10,Sant Martí,68,el Poblenou,Dona,2 anys,211
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,2 anys,100
2013,10,Sant Martí,70,el Besòs i el Maresme,Dona,2 anys,110
2013,10,Sant Martí,71,Provençals del Poblenou,Dona,2 anys,113
2013,10,Sant Martí,72,Sant Martí de Provençals,Dona,2 anys,99
2013,10,Sant Martí,73,la Verneda i la Pau,Dona,2 anys,117
2013,1,Ciutat Vella,1,el Raval,Dona,3 anys,211
