Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipologia_parc,Nombre_vehicles
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Altres vehicles,182
2014,8,Nou Barris,45,Porta,Altres vehicles,137
2014,8,Nou Barris,46,el Turó de la Peira,Altres vehicles,38
2014,8,Nou Barris,47,Can Peguera,Altres vehicles,11
2014,8,Nou Barris,48,la Guineueta,Altres vehicles,73
2014,8,Nou Barris,49,Canyelles,Altres vehicles,63
2014,8,Nou Barris,50,les Roquetes,Altres vehicles,152
2014,8,Nou Barris,51,Verdun,Altres vehicles,69
2014,8,Nou Barris,52,la Prosperitat,Altres vehicles,211
2014,8,Nou Barris,53,la Trinitat Nova,Altres vehicles,33
2014,8,Nou Barris,54,Torre Baró,Altres vehicles,29
2014,8,Nou Barris,55,Ciutat Meridiana,Altres vehicles,60
2014,8,Nou Barris,56,Vallbona,Altres vehicles,27
2014,9,Sant Andreu,57,la Trinitat Vella,Altres vehicles,55
2014,9,Sant Andreu,58,Baró de Viver,Altres vehicles,16
2014,9,Sant Andreu,59,el Bon Pastor,Altres vehicles,329
2014,9,Sant Andreu,60,Sant Andreu,Altres vehicles,416
2014,9,Sant Andreu,61,la Sagrera,Altres vehicles,213
2014,9,Sant Andreu,62,el Congrés i els Indians,Altres vehicles,107
2014,9,Sant Andreu,63,Navas,Altres vehicles,171
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Altres vehicles,252
2014,10,Sant Martí,65,el Clot,Altres vehicles,257
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Altres vehicles,299
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Altres vehicles,96
2014,10,Sant Martí,68,el Poblenou,Altres vehicles,331
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Altres vehicles,120
2014,10,Sant Martí,70,el Besòs i el Maresme,Altres vehicles,156
2014,10,Sant Martí,71,Provençals del Poblenou,Altres vehicles,309
2014,10,Sant Martí,72,Sant Martí de Provençals,Altres vehicles,191
2014,10,Sant Martí,73,la Verneda i la Pau,Altres vehicles,288
2014,99,No consta,99,No consta,Altres vehicles,681
