Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipologia_parc,Nombre_vehicles
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Altres vehicles,201
2017,8,Nou Barris,45,Porta,Altres vehicles,143
2017,8,Nou Barris,46,el Turó de la Peira,Altres vehicles,43
2017,8,Nou Barris,47,Can Peguera,Altres vehicles,16
2017,8,Nou Barris,48,la Guineueta,Altres vehicles,83
2017,8,Nou Barris,49,Canyelles,Altres vehicles,60
2017,8,Nou Barris,50,les Roquetes,Altres vehicles,148
2017,8,Nou Barris,51,Verdun,Altres vehicles,77
2017,8,Nou Barris,52,la Prosperitat,Altres vehicles,234
2017,8,Nou Barris,53,la Trinitat Nova,Altres vehicles,41
2017,8,Nou Barris,54,Torre Baró,Altres vehicles,35
2017,8,Nou Barris,55,Ciutat Meridiana,Altres vehicles,66
2017,8,Nou Barris,56,Vallbona,Altres vehicles,27
2017,9,Sant Andreu,57,la Trinitat Vella,Altres vehicles,50
2017,9,Sant Andreu,58,Baró de Viver,Altres vehicles,16
2017,9,Sant Andreu,59,el Bon Pastor,Altres vehicles,341
2017,9,Sant Andreu,60,Sant Andreu,Altres vehicles,418
2017,9,Sant Andreu,61,la Sagrera,Altres vehicles,239
2017,9,Sant Andreu,62,el Congrés i els Indians,Altres vehicles,108
2017,9,Sant Andreu,63,Navas,Altres vehicles,177
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Altres vehicles,286
2017,10,Sant Martí,65,el Clot,Altres vehicles,266
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Altres vehicles,286
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Altres vehicles,115
2017,10,Sant Martí,68,el Poblenou,Altres vehicles,360
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Altres vehicles,132
2017,10,Sant Martí,70,el Besòs i el Maresme,Altres vehicles,166
2017,10,Sant Martí,71,Provençals del Poblenou,Altres vehicles,327
2017,10,Sant Martí,72,Sant Martí de Provençals,Altres vehicles,221
2017,10,Sant Martí,73,la Verneda i la Pau,Altres vehicles,210
2017,99,No consta,99,No consta,Altres vehicles,209
