Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipologia_parc,Nombre_vehicles
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Altres vehicles,195
2016,8,Nou Barris,45,Porta,Altres vehicles,144
2016,8,Nou Barris,46,el Turó de la Peira,Altres vehicles,38
2016,8,Nou Barris,47,Can Peguera,Altres vehicles,14
2016,8,Nou Barris,48,la Guineueta,Altres vehicles,79
2016,8,Nou Barris,49,Canyelles,Altres vehicles,60
2016,8,Nou Barris,50,les Roquetes,Altres vehicles,145
2016,8,Nou Barris,51,Verdun,Altres vehicles,72
2016,8,Nou Barris,52,la Prosperitat,Altres vehicles,221
2016,8,Nou Barris,53,la Trinitat Nova,Altres vehicles,37
2016,8,Nou Barris,54,Torre Baró,Altres vehicles,36
2016,8,Nou Barris,55,Ciutat Meridiana,Altres vehicles,66
2016,8,Nou Barris,56,Vallbona,Altres vehicles,26
2016,9,Sant Andreu,57,la Trinitat Vella,Altres vehicles,55
2016,9,Sant Andreu,58,Baró de Viver,Altres vehicles,15
2016,9,Sant Andreu,59,el Bon Pastor,Altres vehicles,360
2016,9,Sant Andreu,60,Sant Andreu,Altres vehicles,409
2016,9,Sant Andreu,61,la Sagrera,Altres vehicles,227
2016,9,Sant Andreu,62,el Congrés i els Indians,Altres vehicles,107
2016,9,Sant Andreu,63,Navas,Altres vehicles,177
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Altres vehicles,280
2016,10,Sant Martí,65,el Clot,Altres vehicles,264
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Altres vehicles,287
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Altres vehicles,109
2016,10,Sant Martí,68,el Poblenou,Altres vehicles,359
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Altres vehicles,121
2016,10,Sant Martí,70,el Besòs i el Maresme,Altres vehicles,160
2016,10,Sant Martí,71,Provençals del Poblenou,Altres vehicles,320
2016,10,Sant Martí,72,Sant Martí de Provençals,Altres vehicles,207
2016,10,Sant Martí,73,la Verneda i la Pau,Altres vehicles,204
2016,99,No consta,99,No consta,Altres vehicles,214
