Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Cilindrada_motos,Nombre_motos
2016,3,Sants-Montjuïc,16,la Bordeta,301 a 500 cc,123
2016,3,Sants-Montjuïc,17,Sants - Badal,301 a 500 cc,178
2016,3,Sants-Montjuïc,18,Sants,301 a 500 cc,286
2016,4,Les Corts,19,les Corts,301 a 500 cc,497
2016,4,Les Corts,20,la Maternitat i Sant Ramon,301 a 500 cc,238
2016,4,Les Corts,21,Pedralbes,301 a 500 cc,200
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",301 a 500 cc,55
2016,5,Sarrià-Sant Gervasi,23,Sarrià,301 a 500 cc,362
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,301 a 500 cc,283
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,301 a 500 cc,392
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,301 a 500 cc,805
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,301 a 500 cc,420
2016,6,Gràcia,28,Vallcarca i els Penitents,301 a 500 cc,175
2016,6,Gràcia,29,el Coll,301 a 500 cc,76
2016,6,Gràcia,30,la Salut,301 a 500 cc,125
2016,6,Gràcia,31,la Vila de Gràcia,301 a 500 cc,409
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,301 a 500 cc,283
2016,7,Horta-Guinardó,33,el Baix Guinardó,301 a 500 cc,191
2016,7,Horta-Guinardó,34,Can Baró,301 a 500 cc,78
2016,7,Horta-Guinardó,35,el Guinardó,301 a 500 cc,265
2016,7,Horta-Guinardó,36,la Font d'en Fargues,301 a 500 cc,90
2016,7,Horta-Guinardó,37,el Carmel,301 a 500 cc,237
2016,7,Horta-Guinardó,38,la Teixonera,301 a 500 cc,84
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,301 a 500 cc,53
2016,7,Horta-Guinardó,40,Montbau,301 a 500 cc,38
2016,7,Horta-Guinardó,41,la Vall d'Hebron,301 a 500 cc,35
2016,7,Horta-Guinardó,42,la Clota,301 a 500 cc,5
2016,7,Horta-Guinardó,43,Horta,301 a 500 cc,231
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,301 a 500 cc,166
2016,8,Nou Barris,45,Porta,301 a 500 cc,139
2016,8,Nou Barris,46,el Turó de la Peira,301 a 500 cc,79
2016,8,Nou Barris,47,Can Peguera,301 a 500 cc,12
2016,8,Nou Barris,48,la Guineueta,301 a 500 cc,99
2016,8,Nou Barris,49,Canyelles,301 a 500 cc,53
2016,8,Nou Barris,50,les Roquetes,301 a 500 cc,81
2016,8,Nou Barris,51,Verdun,301 a 500 cc,67
2016,8,Nou Barris,52,la Prosperitat,301 a 500 cc,141
2016,8,Nou Barris,53,la Trinitat Nova,301 a 500 cc,21
2016,8,Nou Barris,54,Torre Baró,301 a 500 cc,16
2016,8,Nou Barris,55,Ciutat Meridiana,301 a 500 cc,23
2016,8,Nou Barris,56,Vallbona,301 a 500 cc,8
2016,9,Sant Andreu,57,la Trinitat Vella,301 a 500 cc,44
2016,9,Sant Andreu,58,Baró de Viver,301 a 500 cc,14
2016,9,Sant Andreu,59,el Bon Pastor,301 a 500 cc,68
2016,9,Sant Andreu,60,Sant Andreu,301 a 500 cc,424
2016,9,Sant Andreu,61,la Sagrera,301 a 500 cc,168
2016,9,Sant Andreu,62,el Congrés i els Indians,301 a 500 cc,68
2016,9,Sant Andreu,63,Navas,301 a 500 cc,176
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,301 a 500 cc,266
2016,10,Sant Martí,65,el Clot,301 a 500 cc,170
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,301 a 500 cc,119
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,301 a 500 cc,61
2016,10,Sant Martí,68,el Poblenou,301 a 500 cc,223
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,301 a 500 cc,96
2016,10,Sant Martí,70,el Besòs i el Maresme,301 a 500 cc,83
2016,10,Sant Martí,71,Provençals del Poblenou,301 a 500 cc,123
2016,10,Sant Martí,72,Sant Martí de Provençals,301 a 500 cc,171
2016,10,Sant Martí,73,la Verneda i la Pau,301 a 500 cc,134
2016,99,No consta,99,No consta,301 a 500 cc,23
2016,1,Ciutat Vella,1,el Raval,501 a 750 cc,334
2016,1,Ciutat Vella,2,el Barri Gòtic,501 a 750 cc,383
2016,1,Ciutat Vella,3,la Barceloneta,501 a 750 cc,160
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",501 a 750 cc,260
2016,2,Eixample,5,el Fort Pienc,501 a 750 cc,434
2016,2,Eixample,6,la Sagrada Família,501 a 750 cc,725
2016,2,Eixample,7,la Dreta de l'Eixample,501 a 750 cc,818
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,501 a 750 cc,815
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,501 a 750 cc,920
2016,2,Eixample,10,Sant Antoni,501 a 750 cc,474
2016,3,Sants-Montjuïc,11,el Poble Sec,501 a 750 cc,467
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,501 a 750 cc,37
2016,3,Sants-Montjuïc,13,la Marina de Port,501 a 750 cc,440
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,501 a 750 cc,188
2016,3,Sants-Montjuïc,15,Hostafrancs,501 a 750 cc,234
2016,3,Sants-Montjuïc,16,la Bordeta,501 a 750 cc,274
2016,3,Sants-Montjuïc,17,Sants - Badal,501 a 750 cc,322
2016,3,Sants-Montjuïc,18,Sants,501 a 750 cc,609
2016,4,Les Corts,19,les Corts,501 a 750 cc,758
2016,4,Les Corts,20,la Maternitat i Sant Ramon,501 a 750 cc,425
2016,4,Les Corts,21,Pedralbes,501 a 750 cc,258
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",501 a 750 cc,103
2016,5,Sarrià-Sant Gervasi,23,Sarrià,501 a 750 cc,433
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,501 a 750 cc,340
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,501 a 750 cc,462
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,501 a 750 cc,1052
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,501 a 750 cc,593
2016,6,Gràcia,28,Vallcarca i els Penitents,501 a 750 cc,278
2016,6,Gràcia,29,el Coll,501 a 750 cc,126
2016,6,Gràcia,30,la Salut,501 a 750 cc,237
2016,6,Gràcia,31,la Vila de Gràcia,501 a 750 cc,749
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,501 a 750 cc,579
2016,7,Horta-Guinardó,33,el Baix Guinardó,501 a 750 cc,415
2016,7,Horta-Guinardó,34,Can Baró,501 a 750 cc,148
2016,7,Horta-Guinardó,35,el Guinardó,501 a 750 cc,554
2016,7,Horta-Guinardó,36,la Font d'en Fargues,501 a 750 cc,215
2016,7,Horta-Guinardó,37,el Carmel,501 a 750 cc,524
2016,7,Horta-Guinardó,38,la Teixonera,501 a 750 cc,184
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,501 a 750 cc,125
2016,7,Horta-Guinardó,40,Montbau,501 a 750 cc,78
2016,7,Horta-Guinardó,41,la Vall d'Hebron,501 a 750 cc,76
2016,7,Horta-Guinardó,42,la Clota,501 a 750 cc,9
2016,7,Horta-Guinardó,43,Horta,501 a 750 cc,437
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,501 a 750 cc,342
2016,8,Nou Barris,45,Porta,501 a 750 cc,285
2016,8,Nou Barris,46,el Turó de la Peira,501 a 750 cc,167
2016,8,Nou Barris,47,Can Peguera,501 a 750 cc,26
2016,8,Nou Barris,48,la Guineueta,501 a 750 cc,203
2016,8,Nou Barris,49,Canyelles,501 a 750 cc,111
2016,8,Nou Barris,50,les Roquetes,501 a 750 cc,200
2016,8,Nou Barris,51,Verdun,501 a 750 cc,124
2016,8,Nou Barris,52,la Prosperitat,501 a 750 cc,320
2016,8,Nou Barris,53,la Trinitat Nova,501 a 750 cc,55
2016,8,Nou Barris,54,Torre Baró,501 a 750 cc,31
2016,8,Nou Barris,55,Ciutat Meridiana,501 a 750 cc,63
2016,8,Nou Barris,56,Vallbona,501 a 750 cc,21
2016,9,Sant Andreu,57,la Trinitat Vella,501 a 750 cc,66
2016,9,Sant Andreu,58,Baró de Viver,501 a 750 cc,30
2016,9,Sant Andreu,59,el Bon Pastor,501 a 750 cc,143
2016,9,Sant Andreu,60,Sant Andreu,501 a 750 cc,816
2016,9,Sant Andreu,61,la Sagrera,501 a 750 cc,386
2016,9,Sant Andreu,62,el Congrés i els Indians,501 a 750 cc,179
2016,9,Sant Andreu,63,Navas,501 a 750 cc,362
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,501 a 750 cc,526
2016,10,Sant Martí,65,el Clot,501 a 750 cc,389
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,501 a 750 cc,217
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,501 a 750 cc,158
2016,10,Sant Martí,68,el Poblenou,501 a 750 cc,446
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,501 a 750 cc,156
2016,10,Sant Martí,70,el Besòs i el Maresme,501 a 750 cc,168
2016,10,Sant Martí,71,Provençals del Poblenou,501 a 750 cc,259
2016,10,Sant Martí,72,Sant Martí de Provençals,501 a 750 cc,361
2016,10,Sant Martí,73,la Verneda i la Pau,501 a 750 cc,345
2016,99,No consta,99,No consta,501 a 750 cc,35
2016,1,Ciutat Vella,1,el Raval,Més de 750 cc,187
2016,1,Ciutat Vella,2,el Barri Gòtic,Més de 750 cc,428
2016,1,Ciutat Vella,3,la Barceloneta,Més de 750 cc,115
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Més de 750 cc,174
2016,2,Eixample,5,el Fort Pienc,Més de 750 cc,283
2016,2,Eixample,6,la Sagrada Família,Més de 750 cc,457
2016,2,Eixample,7,la Dreta de l'Eixample,Més de 750 cc,667
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Més de 750 cc,621
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Més de 750 cc,604
2016,2,Eixample,10,Sant Antoni,Més de 750 cc,362
2016,3,Sants-Montjuïc,11,el Poble Sec,Més de 750 cc,273
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Més de 750 cc,29
2016,3,Sants-Montjuïc,13,la Marina de Port,Més de 750 cc,228
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Més de 750 cc,131
2016,3,Sants-Montjuïc,15,Hostafrancs,Més de 750 cc,110
2016,3,Sants-Montjuïc,16,la Bordeta,Més de 750 cc,137
2016,3,Sants-Montjuïc,17,Sants - Badal,Més de 750 cc,173
2016,3,Sants-Montjuïc,18,Sants,Més de 750 cc,380
2016,4,Les Corts,19,les Corts,Més de 750 cc,586
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Més de 750 cc,259
2016,4,Les Corts,21,Pedralbes,Més de 750 cc,204
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Més de 750 cc,85
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Més de 750 cc,349
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Més de 750 cc,259
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Més de 750 cc,398
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Més de 750 cc,873
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Més de 750 cc,399
2016,6,Gràcia,28,Vallcarca i els Penitents,Més de 750 cc,198
2016,6,Gràcia,29,el Coll,Més de 750 cc,83
2016,6,Gràcia,30,la Salut,Més de 750 cc,131
2016,6,Gràcia,31,la Vila de Gràcia,Més de 750 cc,497
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Més de 750 cc,348
2016,7,Horta-Guinardó,33,el Baix Guinardó,Més de 750 cc,230
2016,7,Horta-Guinardó,34,Can Baró,Més de 750 cc,81
2016,7,Horta-Guinardó,35,el Guinardó,Més de 750 cc,314
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Més de 750 cc,118
2016,7,Horta-Guinardó,37,el Carmel,Més de 750 cc,224
2016,7,Horta-Guinardó,38,la Teixonera,Més de 750 cc,120
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Més de 750 cc,52
2016,7,Horta-Guinardó,40,Montbau,Més de 750 cc,47
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Més de 750 cc,38
2016,7,Horta-Guinardó,42,la Clota,Més de 750 cc,7
2016,7,Horta-Guinardó,43,Horta,Més de 750 cc,256
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Més de 750 cc,181
2016,8,Nou Barris,45,Porta,Més de 750 cc,170
2016,8,Nou Barris,46,el Turó de la Peira,Més de 750 cc,63
2016,8,Nou Barris,47,Can Peguera,Més de 750 cc,11
2016,8,Nou Barris,48,la Guineueta,Més de 750 cc,106
2016,8,Nou Barris,49,Canyelles,Més de 750 cc,52
2016,8,Nou Barris,50,les Roquetes,Més de 750 cc,79
2016,8,Nou Barris,51,Verdun,Més de 750 cc,58
2016,8,Nou Barris,52,la Prosperitat,Més de 750 cc,163
2016,8,Nou Barris,53,la Trinitat Nova,Més de 750 cc,21
2016,8,Nou Barris,54,Torre Baró,Més de 750 cc,7
2016,8,Nou Barris,55,Ciutat Meridiana,Més de 750 cc,29
2016,8,Nou Barris,56,Vallbona,Més de 750 cc,5
2016,9,Sant Andreu,57,la Trinitat Vella,Més de 750 cc,51
2016,9,Sant Andreu,58,Baró de Viver,Més de 750 cc,7
2016,9,Sant Andreu,59,el Bon Pastor,Més de 750 cc,62
2016,9,Sant Andreu,60,Sant Andreu,Més de 750 cc,477
2016,9,Sant Andreu,61,la Sagrera,Més de 750 cc,200
2016,9,Sant Andreu,62,el Congrés i els Indians,Més de 750 cc,121
2016,9,Sant Andreu,63,Navas,Més de 750 cc,179
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Més de 750 cc,324
2016,10,Sant Martí,65,el Clot,Més de 750 cc,232
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Més de 750 cc,148
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Més de 750 cc,125
2016,10,Sant Martí,68,el Poblenou,Més de 750 cc,323
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Més de 750 cc,149
2016,10,Sant Martí,70,el Besòs i el Maresme,Més de 750 cc,99
2016,10,Sant Martí,71,Provençals del Poblenou,Més de 750 cc,178
2016,10,Sant Martí,72,Sant Martí de Provençals,Més de 750 cc,195
2016,10,Sant Martí,73,la Verneda i la Pau,Més de 750 cc,181
2016,99,No consta,99,No consta,Més de 750 cc,18
