Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipologia_parc,Nombre_vehicles
2015,4,Les Corts,19,les Corts,Altres vehicles,474
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Altres vehicles,321
2015,4,Les Corts,21,Pedralbes,Altres vehicles,183
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Altres vehicles,48
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Altres vehicles,265
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Altres vehicles,156
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Altres vehicles,261
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Altres vehicles,685
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Altres vehicles,187
2015,6,Gràcia,28,Vallcarca i els Penitents,Altres vehicles,110
2015,6,Gràcia,29,el Coll,Altres vehicles,39
2015,6,Gràcia,30,la Salut,Altres vehicles,92
2015,6,Gràcia,31,la Vila de Gràcia,Altres vehicles,425
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Altres vehicles,187
2015,7,Horta-Guinardó,33,el Baix Guinardó,Altres vehicles,204
2015,7,Horta-Guinardó,34,Can Baró,Altres vehicles,78
2015,7,Horta-Guinardó,35,el Guinardó,Altres vehicles,299
2015,7,Horta-Guinardó,36,la Font d'en Fargues,Altres vehicles,121
2015,7,Horta-Guinardó,37,el Carmel,Altres vehicles,175
2015,7,Horta-Guinardó,38,la Teixonera,Altres vehicles,59
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Altres vehicles,45
2015,7,Horta-Guinardó,40,Montbau,Altres vehicles,30
